day,month,year,bin.id,vase.id,loc.id,com.id,paired.com.id,diversity.treatment,depth,disease.treatment,family.id,table,tray,cell.id,color,alive,shoot.no,length.1,length.2,length.3,length.4,length.5,length.6,length.7,Notes
24,january,2018,11,103,4,V69,V69,poly,mid,disease,M12,1,7,5D,purple,1,2,59.5,13.5,NA,NA,NA,NA,NA,NA
24,january,2018,11,104,1,V3,V3,mono,shallow,disease,S2,2,12,7E,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,104,2,V3,V3,mono,shallow,disease,S2,1,6,2B,yellow,1,2,91,14.5,NA,NA,NA,NA,NA,NA
24,january,2018,11,104,3,V3,V3,mono,shallow,disease,S2,1,7,6F,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,104,4,V3,V3,mono,shallow,disease,S2,1,1,10D,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,105,1,V4,V3,mono,shallow,control,S2,2,16,11C,pink,1,3,44.5,67,49,NA,NA,NA,NA,NA
24,january,2018,11,105,2,V4,V3,mono,shallow,control,S2,1,5,8F,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,105,3,V4,V3,mono,shallow,control,S2,1,7,7E,blue,1,3,78.5,40,16.5,NA,NA,NA,NA,NA
24,january,2018,11,105,4,V4,V3,mono,shallow,control,S2,1,8,7D,purple,1,1,63,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,106,1,V70,V69,poly,mid,control,M3,1,6,5F,pink,1,3,49.5,51,21.5,NA,NA,NA,NA,NA
24,january,2018,11,106,2,V70,V69,poly,mid,control,M7,2,15,9D,yellow,1,3,83.5,23,39,NA,NA,NA,NA,NA
24,january,2018,11,106,3,V70,V69,poly,mid,control,M9,1,6,6F,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,106,4,V70,V69,poly,mid,control,M12,1,6,4E,purple,1,2,59,11,NA,NA,NA,NA,NA,NA
24,january,2018,11,107,1,V96,V95,poly,deep,control,D3,1,7,8D,pink,1,3,34.5,61.5,86.5,NA,NA,NA,NA,NA
24,january,2018,11,107,2,V96,V95,poly,deep,control,D8,2,13,8D,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,107,3,V96,V95,poly,deep,control,D1,1,7,2B,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,107,4,V96,V95,poly,deep,control,D6,2,13,8C,purple,1,1,21.5,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,108,1,V95,V95,poly,deep,disease,D3,1,2,10E,pink,1,3,65,80,68,NA,NA,NA,NA,NA
24,january,2018,11,108,2,V95,V95,poly,deep,disease,D8,2,16,2B,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,108,3,V95,V95,poly,deep,disease,D1,1,5,11D,blue,1,1,14,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,108,4,V95,V95,poly,deep,disease,D6,2,10,4D,purple,1,2,66,27,NA,NA,NA,NA,NA,NA
24,january,2018,11,109,1,V81,V81,mono,deep,disease,D6,2,14,12F,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,109,2,V81,V81,mono,deep,disease,D6,1,6,10F,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,109,3,V81,V81,mono,deep,disease,D6,1,6,10B,blue,1,4,41,38,59,11,NA,NA,NA,NA
24,january,2018,11,109,4,V81,V81,mono,deep,disease,D6,1,1,4E,purple,1,1,55.5,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,110,1,V119,V119,poly,mix,disease,D1,2,12,11B,pink,1,2,45,102.5,NA,NA,NA,NA,NA,NA
24,january,2018,11,110,2,V119,V119,poly,mix,disease,M6,1,3,5A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
24,january,2018,11,110,3,V119,V119,poly,mix,disease,S10,1,5,8C,blue,1,4,18,132,71,69,NA,NA,NA,NA
24,january,2018,11,110,4,V119,V119,poly,mix,disease,M4,2,10,12F,purple,1,2,32.5,96.5,NA,NA,NA,NA,NA,NA
22,january,2018,12,111,1,V75,V75,mono,deep,disease,D2,2,11,7D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,111,2,V75,V75,mono,deep,disease,D2,2,10,2B,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,111,3,V75,V75,mono,deep,disease,D2,1,2,10D,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,111,4,V75,V75,mono,deep,disease,D2,1,6,10E,purple,1,1,33,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,112,1,V1,V1,mono,shallow,disease,S1,2,10,11D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,112,2,V1,V1,mono,shallow,disease,S1,2,16,9E,yellow,1,1,13.5,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,112,3,V1,V1,mono,shallow,disease,S1,1,2,5A,blue,1,3,74.5,21,8,NA,NA,NA,NA,NA
22,january,2018,12,112,4,V1,V1,mono,shallow,disease,S1,1,5,9F,purple,1,3,44,91.5,52,NA,NA,NA,NA,NA
22,january,2018,12,113,1,V31,V31,poly,shallow,disease,S10,1,3,3D,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,113,2,V31,V31,poly,shallow,disease,S12,2,10,3A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,113,3,V31,V31,poly,shallow,disease,S4,1,2,3F,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,113,4,V31,V31,poly,shallow,disease,S2,1,4,5C,purple,1,7,7.5,37,20,45.5,27.5,27,69.5,NA
22,january,2018,12,114,1,V7,V7,mono,shallow,disease,S4,2,10,6C,pink,0,0,NA,NA,NA,NA,NA,NA,NA,copper
22,january,2018,12,114,2,V7,V7,mono,shallow,disease,S4,2,16,12A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,copper
22,january,2018,12,114,3,V7,V7,mono,shallow,disease,S4,1,6,8E,blue,0,0,NA,NA,NA,NA,NA,NA,NA,copper
22,january,2018,12,114,4,V7,V7,mono,shallow,disease,S4,1,5,4F,purple,0,0,NA,NA,NA,NA,NA,NA,NA,copper
22,january,2018,12,115,1,V32,V31,poly,shallow,control,S10,1,2,2C,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,115,2,V32,V31,poly,shallow,control,S12,2,13,11B,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,115,3,V32,V31,poly,shallow,control,S4,2,11,4A,blue,1,2,38.5,9.5,NA,NA,NA,NA,NA,NA
22,january,2018,12,115,4,V32,V31,poly,shallow,control,S2,1,8,11A,purple,1,4,42.5,38.5,78,10,NA,NA,NA,NA
22,january,2018,12,116,1,V2,V1,mono,shallow,control,S1,2,14,6B,pink,1,1,32,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,116,2,V2,V1,mono,shallow,control,S1,2,14,3D,yellow,1,1,41.5,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,116,3,V2,V1,mono,shallow,control,S1,1,8,7B,blue,1,1,24,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,116,4,V2,V1,mono,shallow,control,S1,1,7,11E,purple,1,1,41.5,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,117,1,V8,V7,mono,shallow,control,S4,2,11,9A,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,117,2,V8,V7,mono,shallow,control,S4,2,14,2C,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,117,3,V8,V7,mono,shallow,control,S4,1,7,1D,blue,1,1,22,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,117,4,V8,V7,mono,shallow,control,S4,1,3,3E,purple,1,1,11,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,118,1,V27,V27,poly,shallow,disease,S6,1,5,5A,pink,1,1,48,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,118,2,V27,V27,poly,shallow,disease,S4,1,1,3A,yellow,1,5,21,25,62,27.5,48.5,NA,NA,NA
22,january,2018,12,118,3,V27,V27,poly,shallow,disease,S12,1,8,4D,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,118,4,V27,V27,poly,shallow,disease,S1,2,11,6A,purple,1,1,49,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,119,1,V28,V27,poly,shallow,control,S6,1,7,8B,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,119,2,V28,V27,poly,shallow,control,S4,2,15,5A,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,119,3,V28,V27,poly,shallow,control,S12,1,4,7B,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,119,4,V28,V27,poly,shallow,control,S1,2,13,2E,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,120,1,V76,V75,mono,deep,control,D2,2,9,6F,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA
22,january,2018,12,120,2,V76,V75,mono,deep,control,D2,2,11,11F,yellow,1,2,59,4,NA,NA,NA,NA,NA,NA
22,january,2018,12,120,3,V76,V75,mono,deep,control,D2,1,5,2F,blue,1,2,47.5,22,NA,NA,NA,NA,NA,NA
22,january,2018,12,120,4,V76,V75,mono,deep,control,D2,1,1,9D,purple,1,3,26,91,51.5,NA,NA,NA,NA,NA
